Player,Player-additional,Team,MP,OBPM,DBPM,VORP,Pos,Year,Salary
Russell Westbrook,westbru01,LAC,1529,-0.2,0.7,1.0,PG,2024,3835738.0
Russell Westbrook,westbru01,DEN,2092,-0.9,-0.2,0.5,PG,2025,3303771.0
Coby White,whiteco01,CHI,2156,-1.2,-1.2,-0.2,PG,2021,5572680.0
Coby White,whiteco01,CHI,1675,-0.4,-1.7,0.0,PG,2022,5837760.0
Coby White,whiteco01,CHI,1730,-1.0,0.2,0.5,SG,2023,7413955.0
Coby White,whiteco01,CHI,2881,0.7,-1.3,0.9,PG,2024,11111111.0
Coby White,whiteco01,CHI,2450,0.5,-1.4,0.7,SG,2025,12000000.0
Dariq Whitehead,whiteda01,BRK,24,-5.5,-2.4,0.0,SF,2024,2966040.0
Dariq Whitehead,whiteda01,BRK,246,-1.5,-2.2,-0.1,SF,2025,3114240.0
Derrick White,whitede01,SAS,1064,1.3,0.0,0.9,SG,2021,3516284.0
Derrick White,whitede01,SAS,1486,1.2,0.6,1.4,SG,2022,15178571.0
Derrick White,whitede01,BOS,2319,1.1,1.3,2.6,SG,2023,16892857.0
Derrick White,whitede01,BOS,2381,2.4,1.4,3.5,SG,2024,18357143.0
Derrick White,whitede01,BOS,2574,2.7,0.8,3.6,SG,2025,20017429.0
Hassan Whiteside,whiteha01,SAC,546,-1.8,-0.4,0.0,C,2021,1620564.0
Hassan Whiteside,whiteha01,UTA,1162,0.6,1.4,1.2,C,2022,1669178.0
Jack White,whiteja03,MEM,64,-9.1,-1.2,-0.1,SF,2024,1801769.0
Cam Whitmore,whitmca01,HOU,880,1.0,-0.9,0.5,SF,2024,3218160.0
Cam Whitmore,whitmca01,HOU,827,0.7,-0.4,0.5,SF,2025,3379080.0
Joe Wieskamp,wieskjo01,SAS,205,-2.9,-1.1,-0.1,SG,2022,202068.0
Joe Wieskamp,wieskjo01,TOR,50,-7.0,-3.6,-0.1,SF,2023,554989.0
Aaron Wiggins,wiggiaa01,OKC,1297,-1.5,-0.5,0.0,SG,2023,1563518.0
Aaron Wiggins,wiggiaa01,OKC,1228,0.4,0.4,0.8,SG,2024,1836096.0
Aaron Wiggins,wiggiaa01,OKC,1744,1.3,-0.2,1.4,SG,2025,10514017.0
Andrew Wiggins,wiggian01,GSW,2364,0.0,-0.4,1.0,PF,2021,29542010.0
Andrew Wiggins,wiggian01,GSW,2329,0.3,0.1,1.4,SF,2022,31579390.0
Andrew Wiggins,wiggian01,GSW,1190,-0.1,-0.4,0.5,SF,2023,33616770.0
Andrew Wiggins,wiggian01,GSW,1920,-1.4,-1.2,-0.3,SF,2024,24330357.0
Andrew Wiggins,wiggian01,GSW,1296,1.4,-0.4,1.0,SF,2025,26276786.0
Cody Williams,willico04,UTA,1060,-6.1,-1.2,-1.4,SG,2025,5485080.0
Grant Williams,willigr01,BOS,1138,-4.0,0.3,-0.5,PF,2021,2498760.0
Grant Williams,willigr01,BOS,1875,-1.4,1.1,0.8,PF,2022,2617800.0
Grant Williams,willigr01,BOS,2045,-1.8,0.7,0.5,PF,2023,4306281.0
Grant Williams,willigr01,DAL,1242,-2.7,-0.7,-0.4,PF,2024,12325581.0
Grant Williams,willigr01,CHO,479,-2.3,0.7,0.1,PF,2025,13025250.0
Jalen Williams,willija06,OKC,2276,-0.4,0.7,1.3,SG,2023,4341480.0
Jalen Williams,willija06,OKC,2223,2.0,0.3,2.4,PF,2024,4558680.0
Jalen Williams,willija06,OKC,2237,2.7,1.4,3.4,SG,2025,4775760.0
Jaylin Williams,willija07,OKC,914,-2.3,0.6,0.1,C,2023,2000000.0
Jaylin Williams,willija07,OKC,897,-0.8,1.9,0.7,C,2024,2000000.0
Jaylin Williams,willija07,OKC,784,1.5,2.7,1.2,PF,2025,2019699.0
Kenrich Williams,willike04,OKC,1426,-1.2,0.5,0.4,PF,2021,2000000.0
Kenrich Williams,willike04,OKC,1072,-1.3,1.1,0.5,SF,2022,2000000.0
Kenrich Williams,willike04,OKC,1206,0.1,0.4,0.8,PF,2023,2000000.0
Kenrich Williams,willike04,OKC,1029,-1.1,0.3,0.3,PF,2024,6175000.0
Kenrich Williams,willike04,OKC,1132,-0.4,0.9,0.7,PF,2025,6669000.0
Lou Williams,willilo02,LAC,918,-0.5,-1.0,0.1,PG,2021,8000000.0
Lou Williams,willilo02,ATL,799,-2.0,-1.4,-0.3,PG,2022,5000000.0
Mark Williams,willima07,CHO,828,-0.5,0.6,0.4,C,2023,3722040.0
Mark Williams,willima07,CHO,508,1.6,-0.8,0.3,C,2024,3908160.0
Mark Williams,willima07,CHO,1171,2.5,0.9,1.6,C,2025,4094280.0
Patrick Williams,willipa01,CHI,1983,-2.8,0.4,-0.2,PF,2021,7068360.0
Patrick Williams,willipa01,CHI,422,-0.9,-0.7,0.0,PF,2022,7422000.0
Patrick Williams,willipa01,CHI,2323,-1.7,0.4,0.4,PF,2023,7775400.0
Patrick Williams,willipa01,CHI,1174,-2.1,-0.1,-0.1,PF,2024,9835881.0
Patrick Williams,willipa01,CHI,1576,-3.0,-0.7,-0.7,PF,2025,18500000.0
Robert Williams,williro04,BOS,985,2.9,3.1,2.0,C,2021,2029920.0
Robert Williams,williro04,BOS,1804,2.4,3.1,3.4,C,2022,3661976.0
Robert Williams,williro04,BOS,824,1.0,2.4,1.1,C,2023,10937502.0
Robert Williams,williro04,POR,119,-2.2,2.9,0.1,C,2024,11571429.0
Robert Williams,williro04,POR,351,-0.1,3.2,0.4,C,2025,12428571.0
Vince Williams Jr.,willivi01,MEM,1436,-1.7,1.0,0.5,SG,2024,2232308.0
Vince Williams Jr.,willivi01,MEM,499,-2.5,-0.3,-0.1,SG,2025,2120693.0
Zion Williamson,willizi01,NOP,2026,6.1,-0.3,4.0,PF,2021,10245480.0
Zion Williamson,willizi01,NOP,956,4.8,1.0,1.9,PF,2023,13534817.0
Zion Williamson,willizi01,NOP,2207,3.3,0.6,3.3,PF,2024,34005250.0
Zion Williamson,willizi01,NOP,857,5.9,1.0,1.9,PF,2025,36725670.0
Ziaire Williams,willizi02,MEM,1346,-2.4,-0.6,-0.3,SF,2022,4373040.0
Ziaire Williams,willizi02,MEM,561,-4.7,-0.8,-0.5,SF,2023,4591680.0
Ziaire Williams,willizi02,MEM,1038,-4.0,-0.4,-0.6,SF,2024,4810200.0
Ziaire Williams,willizi02,BRK,1541,-2.2,-0.1,-0.1,SF,2025,6133005.0
D.J. Wilson,wilsodj01,HOU,328,-2.3,-0.4,-0.1,PF,2021,4548280.0
Jalen Wilson,wilsoja03,BRK,664,-1.8,-1.1,-0.2,PF,2024,850000.0
Jalen Wilson,wilsoja03,BRK,2031,-2.6,-1.3,-1.0,PF,2025,1891857.0
Dylan Windler,windldy01,CLE,513,-2.0,0.3,0.0,SF,2021,2137440.0
Dylan Windler,windldy01,CLE,459,-3.0,1.2,0.0,SF,2022,2239200.0
Dylan Windler,windldy01,CLE,10,3.2,3.5,0.0,SF,2023,4037278.0
Justise Winslow,winslju01,MEM,507,-6.2,0.2,-0.5,SF,2021,13000000.0
Justise Winslow,winslju01,LAC,479,-3.5,2.0,0.1,PF,2022,3902439.0
Justise Winslow,winslju01,POR,776,-3.4,0.6,-0.2,PF,2023,4097561.0
James Wiseman,wisemja01,GSW,836,-4.0,-1.0,-0.6,C,2021,8730240.0
James Wiseman,wisemja01,DET,605,-2.5,-1.8,-0.4,C,2023,9603360.0
James Wiseman,wisemja01,DET,1091,-2.6,-0.9,-0.4,C,2024,12119400.0
James Wiseman,wisemja01,IND,5,6.0,-4.4,0.0,C,2025,2237691.0
Robert Woodard II,woodaro01,SAC,45,-2.7,-2.6,0.0,SF,2021,1500000.0
Robert Woodard II,woodaro01,SAC,42,-6.8,-3.6,-0.1,SF,2022,1517981.0
Christian Wood,woodch01,HOU,1326,1.7,-0.3,1.1,C,2021,13015873.0
Christian Wood,woodch01,HOU,2094,2.1,-0.4,1.9,C,2022,13666667.0
Christian Wood,woodch01,DAL,1738,1.9,-0.3,1.6,C,2023,14317460.0
Christian Wood,woodch01,LAL,872,-2.6,-0.2,-0.2,PF,2024,2709849.0
Delon Wright,wrighde01,DET,1052,0.7,2.2,1.2,PG,2021,9000000.0
Delon Wright,wrighde01,ATL,1452,-0.2,2.4,1.6,SG,2022,8526316.0
Delon Wright,wrighde01,WAS,1221,0.4,3.1,1.7,PG,2023,7804878.0
Delon Wright,wrighde01,WAS,456,-1.8,2.3,0.3,PG,2024,661628.0
Delon Wright,wrighde01,MIL,405,-4.1,1.6,-0.1,PG,2025,2087519.0
Guerschon Yabusele,yabusgu01,PHI,1895,0.1,-1.1,0.5,C,2025,2087519.0
Thaddeus Young,youngth01,CHI,1652,1.9,1.4,2.2,PF,2021,13545000.0
Thaddeus Young,youngth01,TOR,475,-0.2,2.2,0.5,PF,2022,14190000.0
Thaddeus Young,youngth01,TOR,795,-1.8,1.9,0.4,PF,2023,8000000.0
Thaddeus Young,youngth01,TOR,350,-0.2,0.9,0.2,PF,2024,638413.0
Trae Young,youngtr01,ATL,2125,5.3,-1.7,3.0,PG,2021,6571800.0
Trae Young,youngtr01,ATL,2652,7.1,-2.0,4.8,PG,2022,8326471.0
Trae Young,youngtr01,ATL,2541,5.3,-2.0,3.4,PG,2023,37095000.0
Trae Young,youngtr01,ATL,1942,4.9,-2.3,2.2,PG,2024,40064220.0
Trae Young,youngtr01,ATL,2739,3.3,-2.7,1.7,PG,2025,43031940.0
Omer Yurtseven,yurtsom01,MIA,706,-1.4,0.4,0.2,C,2022,1489065.0
Omer Yurtseven,yurtsom01,MIA,83,-2.5,-1.5,0.0,C,2023,1752638.0
Omer Yurtseven,yurtsom01,UTA,545,-1.6,-1.5,-0.1,C,2024,2800000.0
Cody Zeller,zelleco01,CHO,1005,-0.2,-0.2,0.4,C,2021,15415730.0
Cody Zeller,zelleco01,MIA,217,-2.0,-0.7,0.0,C,2023,517060.0
Cody Zeller,zelleco01,NOP,320,-2.9,0.3,0.0,C,2024,2019706.0
Ivica Zubac,zubaciv01,LAC,1609,0.6,0.4,1.2,C,2021,7000000.0
Ivica Zubac,zubaciv01,LAC,1852,-0.1,0.8,1.3,C,2022,7518518.0
Ivica Zubac,zubaciv01,LAC,2170,-1.1,0.2,0.6,C,2023,10123457.0
Ivica Zubac,zubaciv01,LAC,1794,0.8,0.0,1.3,C,2024,10933333.0
Ivica Zubac,zubaciv01,LAC,2624,2.3,0.8,3.4,C,2025,11743210.0
